Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000142686,C1orf216,80,-0.1619,17,-2.4505,179,1.18041,103,0.24309,106,0.38606,63,-0.5267,72,-0.3347,54,-0.7799
ENSG00000092847,AGO1,80,1.11399,43,0.07750,12,-1.8243,44,0.10645,34,-0.3927,44,0.10898,41,0.00012,46,0.16569
ENSG00000126070,AGO3,80,1.49315,54,0.78638,34,0.03462,21,-0.7210,24,-0.6226,31,-0.1371,21,-0.7098,21,-0.7374
ENSG00000054116,TRAPPC3,80,0.48114,61,0.03131,34,-0.8878,99,0.83183,57,-0.0889,41,-0.5741,40,-0.6149,70,0.26369
ENSG00000116871,MAP7D1,80,-1.3222,117,-0.7448,176,-0.1112,266,0.55595,228,0.40189,181,-0.0739,187,-0.0164,200,0.08761
ENSG00000054118,THRAP3,80,0.18703,177,1.56185,61,-0.2380,27,-1.4870,67,-0.1242,55,-0.3945,43,-0.8016,69,-0.0589
ENSG00000181817,LSM10,80,1.11059,19,-1.1495,25,-0.7847,74,0.96484,34,-0.3954,34,-0.3072,37,-0.1695,42,0.03082
ENSG00000116898,MRPS15,80,0.66211,59,0.14467,49,-0.1471,33,-0.7603,59,0.19020,42,-0.3770,59,0.14998,38,-0.5317
ENSG00000163873,GRIK3,80,0.84292,23,-1.1075,158,2.12714,34,-0.5199,51,0.10954,5,-3.2660,1,-4.7976,26,-0.9464
ENSG00000163875,MEAF6,825,2.47000,171,-0.3729,241,0.17437,128,-0.8227,146,-0.7477,152,-0.5556,90,-1.3551,117,-0.9557
ENSG00000163879,DNALI1,80,0.77388,369,4.61971,4,-3.6993,9,-2.5020,5,-3.6400,6,-3.0260,6,-3.0762,10,-2.3790
ENSG00000185090,MANEAL,80,1.01959,18,-1.3652,71,0.79874,63,0.61145,46,0.13242,13,-1.8440,23,-0.9801,28,-0.6826
ENSG00000197982,C1orf122,80,-1.1493,130,-0.4158,177,0.07655,148,-0.2120,205,0.42344,158,-0.1081,128,-0.4351,251,0.65181
ENSG00000183431,SF3A3,80,0.83496,68,0.55245,59,0.31631,62,0.39358,37,-0.5304,37,-0.4064,39,-0.3369,28,-0.8374
ENSG00000185668,POU3F1,80,1.25884,12,-1.7001,13,-1.5808,75,1.13946,47,0.43837,9,-2.2070,38,-0.0150,13,-1.6373
ENSG00000116954,RRAGC,80,0.50751,45,-0.3981,65,0.16288,88,0.66150,61,0.06614,28,-1.1162,52,-0.1864,46,-0.3873
ENSG00000174574,AKIRIN1,80,-0.3894,130,0.37924,58,-0.8808,115,0.18757,126,0.43591,127,0.34826,62,-0.7933,77,-0.4515
ENSG00000168653,NDUFS5,80,-2.5908,256,-0.8599,469,0.08492,591,0.46187,565,0.52042,574,0.41316,514,0.23174,271,-0.7730
ENSG00000127603,MACF1,80,-1.3658,304,0.73372,202,0.05988,185,-0.0812,146,-0.5540,303,0.72695,176,-0.1604,257,0.45486
ENSG00000090621,PABPC4,80,0.67284,68,0.38767,35,-0.6554,53,0.00104,53,0.01069,31,-0.8396,50,-0.1069,55,0.04912
ENSG00000116983,HPCAL4,80,-2.0308,140,-1.1992,203,-0.6312,344,0.19598,493,1.14210,419,0.52389,268,-0.1992,108,-1.5959
ENSG00000084072,PPIE,80,1.32938,58,0.77099,33,-0.1628,18,-1.0687,37,0.01552,21,-0.8778,16,-1.2422,28,-0.4012
ENSG00000131236,CAP1,80,-0.8985,92,-0.6805,91,-0.7027,143,-0.0009,174,0.42392,124,-0.2252,240,0.86011,136,-0.0756
ENSG00000131238,PPT1,80,-1.0894,205,0.38420,224,0.53116,196,0.30469,158,-0.0480,159,-0.0340,149,-0.1302,132,-0.3230
ENSG00000084073,ZMPSTE24,80,0.69158,62,0.27845,23,-1.2877,79,0.66895,46,-0.2494,66,0.35991,41,-0.3781,35,-0.6324
ENSG00000084070,SMAP2,80,-0.5398,52,-1.2058,109,-0.0563,194,0.89732,128,0.26369,140,0.34924,115,0.02983,56,-1.0950
ENSG00000117016,RIMS3,80,0.11515,15,-2.3790,137,1.01364,83,0.16523,76,0.05017,79,0.09170,52,-0.5492,70,-0.1013
ENSG00000066136,NFYC,80,0.93120,48,0.06720,40,-0.1923,41,-0.1834,52,0.25840,26,-0.8411,27,-0.8003,39,-0.2422
ENSG00000198815,FOXJ3,80,0.26173,65,-0.0701,68,-0.0123,85,0.35058,76,0.23673,52,-0.4320,53,-0.3992,50,-0.4738
ENSG00000177181,RIMKLA,80,1.10666,12,-1.7948,72,0.91404,33,-0.3298,48,0.32442,10,-2.1712,21,-1.0313,40,-0.0539
ENSG00000127125,PPCS,80,0.73786,63,0.34597,28,-0.9315,56,0.13578,57,0.22252,47,-0.1174,40,-0.4005,26,-1.0133
ENSG00000065978,YBX1,80,-0.3780,268,1.67960,108,0.08736,69,-0.6091,59,-1.0232,74,-0.5032,83,-0.3219,160,0.74287
ENSG00000177868,SVBP,80,1.29850,80,1.29083,31,-0.2807,32,-0.2355,29,-0.4519,15,-1.3281,12,-1.6345,32,-0.2382
ENSG00000117394,SLC2A1,80,0.67295,101,1.06437,56,0.08261,34,-0.6721,17,-1.9743,101,1.07661,53,0.00110,54,0.03555
ENSG00000186973,CFAP144,80,0.17573,594,5.37090,17,-2.1467,0,-6.5712,5,-4.2775,2,-5.1092,9,-3.0955,2,-4.8556
ENSG00000117395,EBNA1BP2,80,0.00372,116,0.60796,102,0.39148,51,-0.6935,97,0.41316,44,-0.9092,80,0.00448,35,-1.2722
ENSG00000066322,ELOVL1,806,4.59556,29,-1.9994,37,-1.6697,13,-3.1574,12,-3.6266,16,-2.8341,15,-3.0094,150,0.49886
ENSG00000142949,PTPRF,80,-1.0980,357,1.33358,76,-1.1868,230,0.56199,176,0.16274,163,0.00076,110,-0.6163,85,-1.0011
ENSG00000126091,ST3GAL3,882,4.15753,22,-2.6684,103,-0.3884,77,-0.8453,49,-1.7527,43,-1.7230,39,-1.8710,8,-4.0366
ENSG00000117408,IPO13,80,0.35602,81,0.37060,26,-1.4097,74,0.23490,47,-0.5990,74,0.23502,68,0.07789,99,0.70063
ENSG00000117410,ATP6V0B,80,-2.6928,307,-0.6892,710,0.65378,844,0.95161,599,0.49722,338,-0.5440,319,-0.6331,374,-0.3856
ENSG00000117411,B4GALT2,80,0.68006,52,-0.0114,28,-0.9581,56,0.09197,56,0.13724,51,-0.0632,41,-0.4011,50,-0.0730
ENSG00000178028,DMAP1,80,0.70335,78,0.65748,47,-0.1517,64,0.32727,47,-0.2089,35,-0.6207,38,-0.4844,38,-0.4978
ENSG00000117419,ERI3,80,-1.1904,139,-0.3524,284,0.81746,204,0.26629,200,0.30652,140,-0.3373,174,0.00861,111,-0.6982
ENSG00000187147,RNF220,80,-0.3697,77,-0.4320,240,1.47815,114,0.19119,92,-0.1996,56,-0.9095,54,-0.9822,117,0.22468
ENSG00000142937,RPS8,80,-2.7620,852,0.88540,376,-0.4510,486,-0.0468,413,-0.3799,551,0.15639,789,0.75302,628,0.37089
ENSG00000070785,EIF2B3,80,1.61350,19,-0.7791,18,-0.8337,67,1.27715,21,-0.7464,27,-0.2116,25,-0.3252,13,-1.3367
ENSG00000126088,UROD,80,-0.1816,105,0.25610,149,0.83576,109,0.30704,80,-0.2248,64,-0.5427,112,0.35399,39,-1.2804
ENSG00000117450,PRDX1,80,-2.1622,648,1.12119,454,0.50925,235,-0.5485,292,-0.2600,355,0.10436,214,-0.6895,463,0.54208
ENSG00000117448,AKR1A1,80,0.80021,75,0.69413,36,-0.4701,80,0.79909,39,-0.4378,27,-0.9296,56,0.19872,20,-1.3895
ENSG00000132780,NASP,80,1.18974,74,1.05689,31,-0.3640,34,-0.2533,22,-1.0770,37,-0.0892,18,-1.1846,53,0.49361
ENSG00000159592,GPBP1L1,80,1.12386,49,0.30012,9,-2.2800,55,0.48867,36,-0.2432,21,-1.0359,47,0.23252,39,-0.0858
ENSG00000086015,MAST2,80,1.11484,32,-0.4011,86,1.23491,39,-0.0939,31,-0.5387,32,-0.4067,21,-1.0096,28,-0.5753
ENSG00000117461,PIK3R3,80,1.42187,6,-2.6653,11,-1.7120,48,0.51104,47,0.65166,35,0.01313,19,-0.9278,8,-2.0857
ENSG00000085998,POMGNT1,80,0.28342,64,-0.0778,81,0.30854,98,0.62090,48,-0.6465,50,-0.4719,70,0.06677,84,0.36775
ENSG00000132128,LRRC41,80,0.38220,68,0.12548,41,-0.6610,62,-0.0251,65,0.06552,81,0.39366,53,-0.2931,51,-0.3309
ENSG00000173660,UQCRH,690,0.52676,275,-0.9312,853,0.88844,365,-0.4944,562,0.24943,440,-0.2039,355,-0.5370,333,-0.6381
ENSG00000117480,FAAH,80,0.67170,21,-1.4266,70,0.45595,79,0.63962,58,0.18401,23,-1.2505,44,-0.3077,40,-0.4405
ENSG00000123472,ATPAF1,80,-0.7985,139,0.05831,142,0.08963,155,0.23743,140,0.08710,160,0.29153,116,-0.2327,128,-0.0690
ENSG00000159658,EFCAB14,80,-0.1871,171,1.06679,86,-0.0808,96,0.10405,49,-1.1220,116,0.40487,65,-0.5020,140,0.72344
ENSG00000162368,CMPK1,842,2.81124,99,-1.0240,202,0.08684,86,-1.2408,138,-0.6383,84,-1.2733,101,-1.0001,90,-1.1682
ENSG00000162374,ELAVL4,80,-1.0648,3,-5.5451,181,0.20661,120,-0.4423,310,1.70042,166,0.06418,5,-4.9864,109,-0.6000
ENSG00000185104,FAF1,80,1.14216,31,-0.4075,45,0.15638,37,-0.1434,41,0.04574,15,-1.5409,38,-0.1158,35,-0.2088
ENSG00000123091,RNF11,80,-2.4369,222,-0.9199,602,0.66869,546,0.50609,569,0.79220,370,-0.1279,216,-0.9599,263,-0.6601
ENSG00000085832,EPS15,849,2.26187,99,-1.3845,453,1.03712,123,-1.0553,161,-0.7877,139,-0.8697,83,-1.6472,206,-0.2646
ENSG00000117859,OSBPL9,80,1.37696,55,0.70726,28,-0.3955,39,0.16781,26,-0.6162,30,-0.2423,14,-1.4495,32,-0.1646
ENSG00000078618,NRDC,80,-0.0954,79,-0.1166,123,0.59818,113,0.45707,72,-0.3381,90,0.08723,88,0.04762,64,-0.4598
ENSG00000169213,RAB3B,80,-1.5014,4,-5.6411,1008,3.00854,131,-0.7588,174,-0.4047,6,-5.1142,10,-4.4742,370,0.91887
ENSG00000117862,TXNDC12,80,1.13723,62,0.70243,50,0.32360,28,-0.5834,25,-0.8709,61,0.67625,25,-0.7327,23,-0.9034
ENSG00000134717,BTF3L4,80,-0.1705,76,-0.2559,109,0.31520,76,-0.2631,118,0.60624,66,-0.4658,53,-0.8213,81,-0.1610
ENSG00000157077,ZFYVE9,80,1.06415,34,-0.3507,48,0.21420,38,-0.1775,40,-0.1078,27,-0.6970,42,-0.0256,34,-0.3418
ENSG00000134748,PRPF38A,80,1.31713,80,1.30843,40,0.11902,19,-1.0005,14,-1.7365,58,0.76215,20,-0.9223,29,-0.3696
ENSG00000134744,TUT4,80,1.01860,70,0.78631,45,0.07385,25,-0.8442,27,-0.8913,45,0.06342,48,0.16520,39,-0.1685
ENSG00000162378,ZYG11B,80,-1.0086,64,-1.3536,187,0.31779,124,-0.3392,240,1.03469,188,0.32612,93,-0.7769,81,-0.9911
ENSG00000116171,SCP2,80,-0.7674,303,1.43185,109,-0.2929,135,0.04823,112,-0.3159,150,0.21645,96,-0.4949,103,-0.3859
ENSG00000162384,CZIB,80,0.38206,90,0.58308,90,0.58286,63,-0.0009,50,-0.4483,40,-0.6984,51,-0.3407,66,0.06971
ENSG00000162385,MAGOH,80,1.07958,76,0.98826,39,-0.1022,32,-0.4362,35,-0.3371,22,-0.9756,34,-0.3397,30,-0.5176
ENSG00000157193,LRP8,80,0.44995,13,-2.2653,183,1.94992,64,0.08742,53,-0.2624,64,0.08965,4,-4.0624,39,-0.6975
ENSG00000081870,IFT25,80,0.92578,61,0.45593,41,-0.1738,45,-0.0409,49,0.12545,19,-1.3578,37,-0.3255,29,-0.6823
ENSG00000116209,TMEM59,80,-1.5306,356,0.81821,224,0.05205,280,0.41470,205,-0.1199,230,0.09088,148,-0.6027,239,0.15384
ENSG00000116221,MRPL37,80,0.47768,69,0.23691,37,-0.7555,86,0.59554,66,0.20276,46,-0.3955,35,-0.8150,46,-0.4112
ENSG00000157216,SSBP3,80,-1.5896,285,0.37713,83,-1.5459,270,0.28845,373,1.19315,230,0.03019,87,-1.4735,106,-1.1769
ENSG00000243725,TTC4,80,1.40624,65,1.03463,27,-0.3959,35,-0.0011,20,-1.0278,40,0.21017,15,-1.2471,27,-0.4136
ENSG00000116133,DHCR24,800,2.14012,55,-2.2476,143,-0.8237,349,0.59148,189,-0.4924,66,-1.9911,193,-0.3620,257,0.08816
ENSG00000162402,USP24,80,0.86975,45,-0.0774,29,-0.7392,44,-0.1141,38,-0.4222,87,1.02013,33,-0.5804,40,-0.2574
ENSG00000162407,PLPP3,80,-1.3166,465,1.55689,111,-0.8183,120,-0.7102,48,-2.3584,719,2.46822,76,-1.4062,169,-0.1688
ENSG00000162409,PRKAA2,80,0.68018,26,-1.1028,37,-0.5675,34,-0.6711,74,0.74574,82,0.72650,22,-1.3594,26,-1.0853
ENSG00000162601,MYSM1,80,1.35915,33,-0.1212,28,-0.3983,39,0.13270,42,0.32307,19,-1.0008,24,-0.6357,11,-1.8056
ENSG00000177606,JUN,862,3.15455,325,1.05367,38,-2.3085,34,-2.4481,104,-0.9526,92,-0.9778,20,-3.1872,46,-2.0230
ENSG00000134709,HOOK1,80,1.47693,11,-1.6399,12,-1.5878,69,1.20693,25,-0.5424,36,0.09554,37,0.13841,16,-1.1681
ENSG00000162599,NFIA,80,-0.6303,339,1.81875,93,-0.3931,54,-1.2304,56,-1.3891,231,1.09489,71,-0.8201,164,0.50956
ENSG00000162604,TM2D1,80,-0.0787,121,0.59752,135,0.77734,113,0.47562,78,-0.1425,67,-0.3655,61,-0.5108,30,-1.5867
ENSG00000116641,DOCK7,80,0.86734,134,1.81527,22,-1.1425,30,-0.6897,24,-1.2355,69,0.60046,48,0.02805,18,-1.4893
ENSG00000125703,ATG4C,80,1.44922,23,-0.6270,32,-0.1269,49,0.59158,20,-0.9689,26,-0.4107,7,-2.2805,64,1.03274
ENSG00000079739,PGM1,80,0.75487,116,1.41328,28,-0.9296,53,0.06801,30,-0.9947,84,0.83650,29,-0.8435,27,-0.9768
ENSG00000158966,CACHD1,868,3.94457,79,-0.8502,19,-2.9336,73,-0.9721,71,-1.2162,52,-1.4822,41,-1.8287,25,-2.5519
ENSG00000162437,RAVER2,80,1.56891,66,1.20678,15,-1.1912,31,-0.0494,18,-1.0911,30,-0.1227,26,-0.3540,21,-0.6871
ENSG00000162434,JAK1,80,0.29092,118,0.94572,70,0.08068,78,0.25630,38,-1.0420,78,0.25294,67,0.00634,62,-0.1306
ENSG00000162433,AK4,80,-0.0369,111,0.49482,36,-1.2550,79,-0.0567,97,0.35450,122,0.65509,50,-0.7753,51,-0.7479
ENSG00000116675,DNAJC6,684,0.69586,50,-3.2760,612,0.50957,392,-0.2129,621,0.72946,353,-0.3780,181,-1.3948,347,-0.4060
ENSG00000213625,LEPROT,80,1.39497,57,0.78241,18,-0.9848,21,-0.8080,27,-0.5352,62,0.92379,18,-1.0120,16,-1.2027
ENSG00000184588,PDE4B,80,0.70327,45,-0.2379,38,-0.5104,77,0.62791,22,-1.5228,19,-1.5289,101,1.09738,96,1.01013
ENSG00000118473,SGIP1,80,-0.6549,32,-2.0365,133,0.14566,182,0.65872,133,0.17575,120,-0.0244,188,0.71652,85,-0.5628
ENSG00000152760,DYNLT5,80,0.87270,347,4.59822,0,-6.7130,1,-4.9936,8,-2.8865,11,-2.2196,9,-2.5180,0,-9.0428
ENSG00000198160,MIER1,80,1.28051,43,0.23708,50,0.46029,22,-0.7918,26,-0.6945,41,0.14918,39,0.05831,21,-0.9055
ENSG00000142864,SERBP1,80,-0.8620,270,1.10814,159,0.20665,139,-0.0045,132,-0.1106,101,-0.5128,103,-0.4772,147,0.08592
ENSG00000172380,GNG12,80,1.18190,128,2.08619,42,0.09924,19,-1.1230,8,-2.7181,54,0.48863,9,-2.2526,41,0.06917
ENSG00000162595,DIRAS3,80,1.18933,32,-0.3365,103,1.65481,43,0.12845,16,-1.6323,3,-3.6336,43,0.12150,44,0.17282
ENSG00000116729,WLS,80,-1.2824,741,2.59532,524,1.83592,65,-1.6058,62,-1.9326,108,-0.8372,67,-1.5543,72,-1.4365
ENSG00000033122,LRRC7,790,2.81288,21,-3.1811,82,-1.2090,162,-0.1633,115,-0.8432,103,-0.8623,220,0.32812,73,-1.3962
ENSG00000116754,SRSF11,80,-0.7576,179,0.51295,201,0.71296,151,0.23634,139,0.13511,79,-0.7830,104,-0.3509,92,-0.5430
ENSG00000118454,ANKRD13C,80,1.15746,35,-0.2021,1,-5.3218,54,0.48083,38,-0.1043,40,-0.0046,33,-0.2871,43,0.12519
ENSG00000132485,ZRANB2,80,-0.5946,189,0.78692,128,0.13899,112,-0.0663,128,0.19009,95,-0.3360,88,-0.4444,95,-0.3365
ENSG00000172260,NEGR1,80,-1.5944,77,-1.6570,301,0.46102,314,0.53079,351,1.01386,156,-0.5918,168,-0.4714,119,-0.9973
ENSG00000178965,ERICH3,80,0.22201,50,-0.5101,89,0.40092,107,0.70470,88,0.51132,35,-1.0689,63,-0.1577,8,-3.2500
ENSG00000162623,TYW3,80,1.49224,31,-0.1157,4,-3.0290,47,0.54275,22,-0.7867,38,0.22332,30,-0.1651,37,0.18486
ENSG00000117054,ACADM,80,0.25757,98,0.59373,46,-0.6317,64,-0.1038,65,-0.1086,70,0.04102,74,0.13068,57,-0.2948
ENSG00000137955,RABGGTB,80,0.53956,38,-0.6291,93,0.78266,44,-0.4252,55,-0.0745,53,-0.1295,49,-0.2498,52,-0.1658
ENSG00000117069,ST6GALNAC5,80,1.08756,25,-0.8111,24,-0.8598,57,0.51493,43,0.06895,40,-0.0718,47,0.19809,15,-1.5760
ENSG00000142892,PIGK,80,0.63648,47,-0.2321,87,0.77037,82,0.67218,49,-0.1940,17,-1.7921,40,-0.4663,42,-0.3835
ENSG00000154027,AK5,80,-1.7658,54,-2.3508,99,-1.4487,385,0.67904,452,1.41176,206,-0.3308,210,-0.3038,153,-0.7898
ENSG00000036549,ZZZ3,80,1.40079,28,-0.3237,54,0.71010,15,-1.2923,33,-0.0919,24,-0.5831,22,-0.7305,26,-0.4375
ENSG00000077254,USP33,823,2.81628,89,-1.1490,107,-0.8758,154,-0.3059,137,-0.5989,79,-1.3279,86,-1.2071,121,-0.6800
ENSG00000180488,MIGA1,80,-0.2830,33,-1.6117,75,-0.3835,152,0.75690,102,0.12987,104,0.13154,88,-0.1401,120,0.36699
ENSG00000162613,FUBP1,80,0.01111,149,1.05036,61,-0.4178,106,0.46654,71,-0.2182,87,0.13595,48,-0.7992,51,-0.6931
ENSG00000162616,DNAJB4,80,0.54020,105,1.00742,23,-1.4094,83,0.60684,42,-0.6005,27,-1.1619,81,0.56579,49,-0.2668
ENSG00000117114,ADGRL2,80,0.83545,11,-2.1567,32,-0.6564,57,0.26437,65,0.66803,37,-0.4353,52,0.12330,18,-1.5062
ENSG00000137941,TTLL7,850,2.61926,102,-1.1044,168,-0.3471,167,-0.3590,136,-0.8239,64,-1.8161,80,-1.4737,253,0.31079
ENSG00000142875,PRKACB,624,0.12849,146,-2.0960,554,-0.0631,836,0.61073,718,0.47803,400,-0.5738,580,0.01144,468,-0.3302
ENSG00000117133,RPF1,80,1.24689,41,0.10958,35,-0.1138,33,-0.2427,21,-1.0988,36,-0.0930,60,0.74414,33,-0.2155
ENSG00000174021,GNG5,80,0.32000,224,2.20954,22,-1.6841,42,-0.6919,25,-1.7134,111,0.87215,64,-0.0353,38,-0.8370
ENSG00000117155,SSX2IP,80,-0.4743,59,-0.9535,49,-1.2337,143,0.44735,140,0.56607,126,0.24515,182,0.85970,24,-2.2612
ENSG00000162642,C1orf52,80,0.13154,66,-0.1715,64,-0.2252,70,-0.0739,81,0.18999,71,-0.0567,73,-0.0285,71,-0.0601
ENSG00000153904,DDAH1,80,-2.3284,723,1.11573,401,0.12183,216,-0.8518,392,0.10949,643,0.91040,195,-1.0061,287,-0.4117
ENSG00000142871,CCN1,80,0.79151,308,3.85730,10,-2.3168,22,-1.2420,13,-2.2810,22,-1.2657,12,-2.1579,2,-4.2976
ENSG00000117174,ZNHIT6,80,1.56956,42,0.45432,21,-0.6336,12,-1.4297,22,-0.7261,10,-1.7083,41,0.38781,48,0.64295
ENSG00000122417,ODF2L,80,0.78735,119,1.48976,33,-0.6258,44,-0.1902,43,-0.2913,24,-1.1314,32,-0.6693,36,-0.5095
ENSG00000097033,SH3GLB1,80,0.43616,123,1.17374,74,0.29748,51,-0.2852,41,-0.7625,55,-0.1636,45,-0.4859,61,-0.0038
ENSG00000183291,SELENOF,80,-0.8846,299,1.26354,156,0.15752,154,0.13492,119,-0.3441,145,0.03312,95,-0.6235,130,-0.1349
ENSG00000153936,HS2ST1,80,0.58447,85,0.67625,15,-1.9823,67,0.29735,55,-0.0409,58,0.05143,63,0.18924,27,-1.1043
ENSG00000143013,LMO4,80,-1.8411,149,-0.9138,146,-0.9395,251,-0.1001,471,1.38425,410,0.70008,122,-1.2158,104,-1.4543
ENSG00000065243,PKN2,80,1.52288,72,1.31158,13,-1.4099,25,-0.4446,13,-1.6459,31,-0.1079,32,-0.0360,38,0.21883
ENSG00000137947,GTF2B,80,1.31984,37,0.00546,21,-0.8298,47,0.39792,29,-0.4740,35,-0.0740,24,-0.6351,36,-0.0333
ENSG00000197147,LRRC8B,80,-0.3605,32,-1.7590,128,0.38498,178,0.94774,120,0.37018,105,0.06607,64,-0.7197,62,-0.7619
ENSG00000171492,LRRC8D,80,1.13326,49,0.31439,49,0.30404,42,0.05726,35,-0.2863,8,-2.4707,20,-1.0676,52,0.40627
ENSG00000162664,ZNF326,80,1.08615,58,0.52979,19,-1.2020,41,-0.0261,46,0.20104,19,-1.1745,22,-0.9774,40,-0.0643
ENSG00000122482,ZNF644,80,1.19059,41,0.06747,29,-0.4563,34,-0.2162,21,-1.1130,63,0.77948,24,-0.7625,57,0.60052
ENSG00000189195,BTBD8,80,-0.3360,36,-1.5408,186,1.05444,131,0.45405,99,-0.0089,80,-0.3462,115,0.24317,67,-0.6203
ENSG00000067208,EVI5,80,0.76795,142,1.81815,10,-2.3941,26,-1.0173,36,-0.6161,41,-0.3105,35,-0.5548,58,0.23438
ENSG00000122406,RPL5,80,-2.1453,588,0.97107,281,-0.2490,365,0.16728,282,-0.3083,289,-0.2069,482,0.62810,357,0.13478
ENSG00000154511,DIPK1A,80,0.75677,77,0.69690,38,-0.4347,77,0.68733,30,-0.9917,33,-0.6454,39,-0.4083,71,0.55939
ENSG00000117500,TMED5,80,0.66360,58,0.12144,42,-0.3738,53,-0.0248,58,0.18617,38,-0.5403,42,-0.3782,47,-0.2115
ENSG00000117505,DR1,80,0.71197,44,-0.2525,70,0.49033,68,0.43831,49,-0.1036,40,-0.4001,34,-0.6389,34,-0.6658
ENSG00000137942,FNBP1L,80,0.74842,54,0.08819,64,0.38099,88,0.91141,34,-0.7570,7,-2.9555,82,0.79097,30,-0.7962
ENSG00000067334,DNTTIP2,80,1.27394,46,0.32392,10,-1.9581,19,-1.0241,34,-0.2200,39,0.05650,25,-0.6493,56,0.64236
ENSG00000023909,GCLM,80,0.96447,80,0.95136,47,0.08843,47,0.06266,37,-0.3956,35,-0.4047,19,-1.3242,31,-0.5687
ENSG00000117528,ABCD3,80,0.57492,84,0.64534,42,-0.4452,48,-0.2668,54,-0.0875,76,0.49421,32,-0.8760,39,-0.5593
ENSG00000117525,F3,80,0.42884,96,0.73529,37,-0.8018,22,-1.5532,11,-2.8106,273,2.82675,47,-0.4078,25,-1.3511
ENSG00000117519,CNN3,80,-1.1074,622,2.45344,154,-0.1042,61,-1.5172,73,-1.4687,274,0.85238,78,-1.1418,152,-0.1249
ENSG00000152078,TLCD4,80,1.21128,21,-0.9592,27,-0.5718,36,-0.1443,21,-1.1006,75,1.08464,52,0.47588,35,-0.1802
ENSG00000228971,LINC02607,80,1.37581,2,-4.0586,6,-2.6222,11,-1.6930,61,1.28944,70,1.12355,2,-3.9908,1,-4.4238
ENSG00000117569,PTBP2,80,-0.0519,66,-0.3604,79,-0.0783,93,0.19147,111,0.64172,81,-0.0406,47,-0.8840,50,-0.7810
ENSG00000117598,PLPPR5,80,1.10040,3,-3.6542,76,1.00393,88,1.27175,31,-0.5845,24,-0.8265,31,-0.4391,20,-1.1362
ENSG00000117600,PLPPR4,80,-1.4825,26,-3.1438,206,-0.0326,375,0.96408,310,0.88735,211,0.00438,223,0.09462,52,-2.1345
ENSG00000162688,AGL,80,1.01697,28,-0.6646,64,0.63317,33,-0.4388,34,-0.4731,71,0.79635,27,-0.7141,29,-0.6278
ENSG00000117620,SLC35A3,80,1.47578,56,0.83379,3,-3.6355,34,0.00279,25,-0.5638,22,-0.6531,34,0.00634,33,-0.0254
ENSG00000156875,MFSD14A,80,0.63333,42,-0.3884,46,-0.2670,66,0.31585,53,-0.0596,46,-0.2610,46,-0.2638,59,0.12047
ENSG00000137992,DBT,80,1.17809,57,0.59384,12,-1.7414,36,-0.1610,28,-0.6661,55,0.53764,38,-0.0547,34,-0.2628
ENSG00000137996,RTCA,80,0.64154,42,-0.3931,23,-1.3239,86,0.75678,53,-0.0362,66,0.31233,34,-0.7086,51,-0.0980
ENSG00000181656,GPR88,80,0.02867,24,-1.7935,1,-6.0306,79,0.00703,3,-5.1366,0,-8.9984,595,4.77095,0,-7.3743
ENSG00000162694,EXTL2,80,1.17199,54,0.50534,45,0.18069,37,-0.1134,23,-1.0472,23,-0.8624,63,0.74480,29,-0.5133
ENSG00000170989,S1PR1,80,0.77730,51,0.02797,38,-0.4101,32,-0.6949,14,-2.1741,185,2.38905,31,-0.7145,39,-0.3764
ENSG00000118733,OLFM3,80,1.04331,11,-2.0294,61,0.58102,51,0.29319,46,0.13317,14,-1.6463,34,-0.3598,39,-0.1482
ENSG00000162636,EEIG2,80,0.48662,6,-3.2714,138,1.44147,56,-0.0804,77,0.55441,26,-1.2375,12,-2.4263,45,-0.4447
ENSG00000162639,HENMT1,80,1.53665,2,-3.8195,22,-0.6290,36,0.16968,42,0.53767,29,-0.2071,24,-0.4808,8,-2.1022
ENSG00000134186,PRPF38B,80,0.98115,81,0.99314,32,-0.5110,40,-0.1720,31,-0.6851,44,0.00541,28,-0.6975,45,0.03179
ENSG00000116266,STXBP3,80,0.44031,91,0.65650,29,-1.1467,48,-0.3754,68,0.22495,55,-0.1560,25,-1.3785,78,0.40019
ENSG00000121940,CLCC1,80,0.71910,57,0.15017,19,-1.5179,60,0.25225,54,0.10590,43,-0.3011,44,-0.2537,51,-0.0358
ENSG00000085433,WDR47,80,-0.8167,62,-1.1953,148,0.14472,184,0.49626,192,0.78067,90,-0.6480,125,-0.1268,90,-0.6325
ENSG00000197780,TAF13,80,0.13457,61,-0.3024,45,-0.7771,94,0.39450,81,0.19142,83,0.18203,47,-0.6873,85,0.22921
ENSG00000215717,TMEM167B,80,0.38698,80,0.37388,38,-0.7840,76,0.29426,54,-0.2985,46,-0.5079,65,0.05183,84,0.46006
ENSG00000179902,CFAP276,80,-0.2777,801,5.49741,6,-3.9794,14,-2.8869,5,-4.5382,6,-4.0780,27,-1.9166,6,-3.9485
