Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000179010,MRFAP1,80,-2.4160,481,0.31852,640,0.79815,400,0.03280,438,0.16570,344,-0.2209,366,-0.1217
ENSG00000170846,ENSG00000170846,80,0.31789,57,-0.2221,43,-0.6734,77,0.41062,50,-0.4455,76,0.22370,43,-0.6496
ENSG00000178988,MRFAP1L1,80,-0.5584,105,-0.1377,124,0.12552,137,0.45266,114,-0.0113,86,-0.4455,89,-0.3894
ENSG00000170871,KIAA0232,80,-0.1149,101,0.24941,64,-0.4750,109,0.62384,78,-0.1555,63,-0.4960,39,-1.2117
ENSG00000132405,TBC1D14,80,0.32860,107,0.81366,56,-0.2537,65,-0.0226,65,-0.0100,41,-0.7198,46,-0.5594
ENSG00000109519,GRPEL1,80,0.84858,30,-0.7288,46,-0.0634,60,0.56385,34,-0.5470,19,-1.3766,32,-0.6461
ENSG00000184985,SORCS2,80,0.99977,61,0.52224,62,0.56433,27,-1.0296,49,0.18106,32,-0.4760,47,0.11575
ENSG00000163995,ABLIM2,80,0.77876,15,-1.7938,54,0.12271,45,-0.2402,34,-0.5883,119,1.48399,17,-1.6489
ENSG00000071127,WDR1,80,-0.5085,178,0.78164,137,0.33670,133,0.46339,79,-0.5243,23,-2.3854,80,-0.5042
ENSG00000157869,RAB28,80,0.99971,82,1.04204,34,-0.4019,33,-0.6060,44,0.00318,22,-1.0562,43,-0.0170
ENSG00000038219,BOD1L1,80,-0.0103,84,0.06092,140,0.91407,73,-0.2350,65,-0.3486,60,-0.4666,87,0.11449
ENSG00000137449,CPEB2,80,-0.0403,96,0.24415,48,-0.8308,91,0.25629,86,0.07586,36,-1.2767,112,0.49548
ENSG00000118564,FBXL5,80,-0.5485,141,0.34533,192,0.86608,110,-0.0815,115,0.01222,83,-0.4897,87,-0.4199
ENSG00000237765,FAM200B,80,0.34058,63,-0.0395,45,-0.5761,62,-0.1180,70,0.12649,63,-0.0591,81,0.35802
ENSG00000169762,TAPT1,80,0.74521,51,0.01888,4,-3.7061,51,0.00494,91,0.95721,25,-1.0717,53,0.07677
ENSG00000169744,LDB2,80,0.25761,11,-2.6567,22,-1.6866,112,1.48744,36,-0.9809,68,-0.0159,19,-1.9328
ENSG00000151552,QDPR,1646,2.36717,120,-2.0262,352,-0.3925,272,-1.0659,157,-1.6240,125,-1.9608,1025,1.40187
ENSG00000002549,LAP3,80,0.64131,111,1.21364,24,-1.2442,39,-0.7129,49,-0.1660,59,0.13660,62,0.21910
ENSG00000118579,MED28,80,0.59888,77,0.52556,67,0.29870,54,-0.0467,33,-0.8043,49,-0.2000,32,-0.8628
ENSG00000145147,SLIT2,80,0.25920,54,-0.3601,93,0.49592,93,0.84718,26,-1.4922,39,-0.8581,18,-2.0331
ENSG00000163138,PACRGL,80,1.50907,57,0.89893,14,-1.3030,29,-0.2813,32,-0.0748,17,-1.0047,14,-1.3102
ENSG00000185774,KCNIP4,80,-0.2007,8,-3.5412,91,0.00398,134,1.10914,93,0.03810,81,-0.1792,18,-2.4059
ENSG00000152990,ADGRA3,80,0.98232,175,2.53889,7,-2.6768,15,-2.0959,86,1.09932,15,-1.6130,21,-1.1300
ENSG00000109606,DHX15,80,0.16330,82,0.20767,105,0.60019,70,-0.0944,48,-0.6483,54,-0.4587,77,0.09475
ENSG00000181982,CCDC149,80,1.47296,25,-0.4942,19,-0.8825,39,0.34512,27,-0.3333,25,-0.4665,6,-2.4220
ENSG00000250317,SMIM20,80,0.92644,57,0.34071,66,0.60052,34,-0.6262,56,0.31778,28,-0.7323,33,-0.5149
ENSG00000168214,RBPJ,80,0.14118,162,1.33845,79,0.11614,45,-1.0332,83,0.19836,33,-1.2204,118,0.77456
ENSG00000109689,STIM2,80,0.99548,45,0.02910,67,0.68668,40,-0.2303,18,-1.3560,41,-0.1049,30,-0.6179
ENSG00000169851,PCDH7,80,-1.3477,19,-3.4347,136,-0.5491,303,1.35583,307,0.76994,59,-1.8062,109,-0.8822
ENSG00000047365,ARAP2,836,4.12228,37,-1.8679,4,-5.1191,35,-2.3822,68,-0.9561,78,-0.7450,99,-0.3879
ENSG00000065882,TBC1D1,80,1.46499,51,0.66749,15,-1.2198,34,-0.0208,26,-0.4053,6,-2.4458,26,-0.4380
ENSG00000109790,KLHL5,80,0.21805,72,0.05399,131,1.04055,56,-0.4874,55,-0.3644,32,-1.2083,104,0.65032
ENSG00000157796,WDR19,80,0.87718,149,2.04353,69,0.61618,28,-1.1108,21,-1.2358,20,-1.2731,21,-1.2061
ENSG00000035928,RFC1,80,1.10200,69,0.84247,18,-1.2753,36,-0.2919,13,-1.7349,32,-0.4109,56,0.49529
ENSG00000163682,RPL9,80,-3.1712,865,0.43639,670,0.01941,644,-0.0624,672,0.02426,1044,0.75306,708,0.10862
ENSG00000163683,SMIM14,80,-0.2275,81,-0.2126,193,1.24238,87,-0.1568,96,0.05065,48,-1.0001,81,-0.2102
ENSG00000078140,UBE2K,80,-0.5286,70,-0.7416,95,-0.2726,149,0.75044,96,-0.2471,77,-0.5894,111,-0.0172
ENSG00000121892,PDS5A,80,0.43196,79,0.40047,21,-1.6290,66,0.16614,41,-0.6189,82,0.46562,48,-0.3804
ENSG00000163697,APBB2,80,0.97877,37,-0.2921,14,-1.7119,34,-0.5709,53,0.29050,30,-0.5883,92,1.22469
ENSG00000154277,UCHL1,80,-5.0256,1021,-1.3050,3643,0.70723,3522,1.13318,2071,-0.2161,1303,-0.9346,1516,-0.7026
ENSG00000064042,LIMCH1,80,-0.4590,112,0.07370,150,0.54210,83,-0.5674,151,0.55310,52,-1.1072,196,0.99939
ENSG00000109133,TMEM33,80,-0.6141,115,-0.0539,118,-0.0057,140,0.41272,131,0.16254,74,-0.7378,110,-0.1203
ENSG00000014824,SLC30A9,80,-0.4709,102,-0.0902,110,0.03367,128,0.43810,108,-0.0032,110,0.02915,57,-0.9908
ENSG00000124406,ATP8A1,80,-1.6046,66,-1.9004,202,-0.1966,303,0.76168,196,-0.2411,367,0.78586,160,-0.5579
ENSG00000151806,GUF1,80,1.35093,29,-0.3264,40,0.16874,29,-0.4657,32,-0.1638,42,0.23579,20,-0.9261
ENSG00000163285,GABRG1,854,2.26561,744,1.97060,128,-1.0044,89,-1.9638,201,-0.3169,72,-1.8723,94,-1.4676
ENSG00000151834,GABRA2,80,-0.6775,49,-1.4323,54,-1.2616,128,0.09071,343,1.78432,121,-0.0385,76,-0.7588
ENSG00000109158,GABRA4,80,0.15063,10,-2.9005,77,0.09482,68,-0.1531,90,0.33759,185,1.60133,14,-2.4890
ENSG00000260918,ENSG00000260918,80,-0.7278,68,-0.9813,165,0.41332,149,0.39039,168,0.44824,125,-0.0380,76,-0.8170
ENSG00000169019,COMMD8,80,1.48013,54,0.76759,36,0.12067,26,-0.5609,12,-1.5319,37,0.16284,12,-1.5063
ENSG00000075539,FRYL,80,1.40030,36,0.03547,15,-1.2929,23,-0.8753,17,-1.0599,17,-1.1379,93,1.67886
ENSG00000109180,OCIAD1,80,-2.1750,248,-0.4768,475,0.56855,460,0.86433,186,-0.9154,293,-0.2123,232,-0.5801
ENSG00000145247,OCIAD2,80,0.68189,33,-0.7155,28,-1.0005,62,0.40655,21,-1.4341,80,0.68758,38,-0.5112
ENSG00000109184,DCUN1D4,80,0.25229,67,-0.0345,71,0.06302,75,0.21810,67,-0.0326,31,-1.2005,69,0.00625
ENSG00000163069,SGCB,80,-0.1591,146,0.82376,109,0.32713,71,-0.5052,85,-0.0726,78,-0.2030,106,0.29047
ENSG00000109189,USP46,827,2.94043,65,-1.5543,34,-2.5256,132,-0.6767,120,-0.6257,105,-0.8327,115,-0.6981
ENSG00000226950,DANCR,80,0.45149,109,0.98080,56,-0.1249,44,-0.7004,31,-1.0525,89,0.63273,65,0.11001
ENSG00000145216,FIP1L1,80,0.69658,58,0.17459,21,-1.4017,54,0.06717,83,0.75623,22,-1.3367,44,-0.2725
ENSG00000072201,LNX1,80,1.14551,2,-3.9727,12,-1.8359,52,0.68234,28,-0.5881,61,0.65932,12,-1.8200
ENSG00000134853,PDGFRA,80,1.04194,23,-0.9266,27,-0.6907,29,-0.8367,93,1.30369,15,-1.5679,74,0.89266
ENSG00000128039,SRD5A3,80,1.19989,28,-0.5343,35,-0.1552,34,-0.3262,32,-0.3378,27,-0.5608,54,0.51072
ENSG00000134851,TMEM165,80,0.69369,65,0.33866,30,-0.8829,43,-0.4472,24,-1.1835,29,-0.9167,125,1.48330
ENSG00000134852,CLOCK,80,0.84777,27,-0.8995,42,-0.2024,47,-0.0405,61,0.38669,27,-0.9042,54,0.19626
ENSG00000090989,EXOC1,80,0.58700,72,0.40326,59,0.07679,58,0.08207,41,-0.5003,39,-0.5729,38,-0.6090
ENSG00000128050,PAICS,80,0.62230,72,0.43699,70,0.40712,41,-0.6159,67,0.32365,16,-1.8251,76,0.54091
ENSG00000174780,SRP72,80,-0.1496,75,-0.2473,109,0.34365,103,0.40766,53,-0.7806,65,-0.4872,85,-0.0606
ENSG00000171476,HOPX,80,-1.8358,38,-2.9302,31,-3.2376,365,0.86069,898,2.18810,88,-1.6983,71,-2.0056
ENSG00000047315,POLR2B,857,3.19741,62,-1.5452,116,-0.5994,115,-0.8347,60,-1.5949,66,-1.4574,74,-1.2790
ENSG00000163453,IGFBP7,80,-1.6345,1113,3.03777,91,-1.4392,98,-1.7098,338,0.60785,189,-0.3296,125,-0.9712
ENSG00000150471,ADGRL3,80,-0.4912,15,-2.9977,162,0.63548,120,0.23131,205,1.04406,82,-0.4494,71,-0.6729
ENSG00000145242,EPHA5,80,0.42022,7,-3.1438,78,0.38544,86,0.90424,34,-0.9267,7,-3.0951,67,0.12757
ENSG00000033178,UBA6,80,0.76261,56,0.16159,65,0.41459,43,-0.3475,25,-1.0792,37,-0.4896,68,0.48713
ENSG00000083896,YTHDC1,80,0.04051,121,0.71449,83,0.09768,68,-0.3254,69,-0.1857,61,-0.4017,96,0.33786
ENSG00000018189,RUFY3,80,-1.7147,144,-0.8373,382,0.72752,306,0.56700,190,-0.4104,173,-0.5551,268,0.13856
ENSG00000132463,GRSF1,80,-1.0456,276,0.93145,158,0.00627,168,0.15464,146,-0.1219,80,-1.0489,164,0.06432
ENSG00000173542,MOB1B,80,0.50440,127,1.31026,13,-2.2703,57,-0.0888,67,0.20807,40,-0.5947,34,-0.8592
ENSG00000156136,DCK,80,0.51932,43,-0.4714,69,0.26297,53,-0.2089,49,-0.2775,74,0.37730,55,-0.0837
ENSG00000080493,SLC4A4,80,-0.3914,70,-0.6118,67,-0.6761,50,-1.4680,428,2.67410,96,-0.1149,89,-0.2223
ENSG00000132466,ANKRD17,80,0.07993,69,-0.1582,45,-0.8118,81,0.15706,74,-0.0482,81,0.10261,88,0.22327
ENSG00000169116,PARM1,80,0.25495,13,-2.5277,134,1.12750,88,0.66478,19,-1.9283,70,0.04577,16,-2.2001
ENSG00000163743,RCHY1,80,0.76278,36,-0.5381,36,-0.5321,61,0.50409,38,-0.4517,33,-0.6596,36,-0.5158
ENSG00000138769,CDKL2,80,0.72159,98,1.07312,32,-0.7604,53,0.05216,15,-1.8268,50,-0.0649,30,-0.8250
ENSG00000138757,G3BP2,80,-2.3382,159,-1.3187,604,0.78995,549,1.08630,193,-1.0339,284,-0.4362,230,-0.7658
ENSG00000138768,USO1,80,0.29622,81,0.31589,51,-0.4272,70,0.10673,72,0.12503,66,-0.0068,38,-0.8894
ENSG00000198301,SDAD1,80,1.27210,20,-0.9374,4,-3.0855,52,0.85587,11,-1.8271,28,-0.4377,25,-0.6139
ENSG00000138760,SCARB2,80,-0.7713,168,0.39421,147,0.17508,115,-0.2996,114,-0.2223,75,-0.8709,269,1.20950
ENSG00000138758,SEPTIN11,80,-0.4829,159,0.61841,118,0.13057,106,-0.0724,121,0.16835,119,0.14545,69,-0.7070
ENSG00000118816,CCNI,80,-1.4710,362,0.91674,291,0.54111,176,-0.3908,86,-1.3666,258,0.34338,307,0.63277
ENSG00000138764,CCNG2,80,1.08313,26,-0.7488,21,-1.0764,36,-0.3216,73,0.91379,45,0.11446,29,-0.5831
ENSG00000138767,CNOT6L,80,1.45931,42,0.32371,35,0.03934,28,-0.4100,16,-1.1344,22,-0.7035,32,-0.0777
ENSG00000169288,MRPL1,80,0.59495,24,-1.3101,40,-0.5249,69,0.55551,43,-0.4101,62,0.18268,32,-0.8604
ENSG00000138756,BMP2K,80,1.23495,118,1.97855,9,-2.1196,15,-1.8320,59,0.68719,23,-0.7965,36,-0.1051
ENSG00000163291,PAQR3,80,0.76764,75,0.65876,72,0.59606,44,-0.3105,17,-1.6446,41,-0.3083,41,-0.3221
ENSG00000152784,PRDM8,80,1.03198,76,0.93212,22,-1.0004,47,0.22721,53,0.33845,3,-3.6989,7,-2.6553
ENSG00000138668,HNRNPD,80,-0.7845,188,0.57443,208,0.74305,123,-0.1809,147,0.16079,77,-0.8551,135,0.03134
ENSG00000152795,HNRNPDL,80,-2.2509,434,0.33449,471,0.47117,385,0.21721,356,0.01514,347,-0.0262,300,-0.2603
ENSG00000145293,ENOPH1,80,-0.9101,62,-1.2969,162,0.19288,189,0.72512,135,-0.1017,77,-0.9779,168,0.25014
ENSG00000249242,TMEM150C,80,1.24704,46,0.31125,27,-0.5227,39,0.06207,28,-0.4765,8,-2.2573,35,-0.1446
ENSG00000145284,SCD5,368,-0.6001,444,-0.3084,738,0.51173,525,-0.0639,765,0.57356,276,-1.0411,702,0.42844
ENSG00000138674,SEC31A,80,0.15718,84,0.22626,74,0.01860,78,0.16357,67,-0.1337,54,-0.4779,58,-0.3491
ENSG00000138663,COPS4,80,-0.4042,90,-0.2157,153,0.63439,125,0.48592,87,-0.2822,76,-0.4812,49,-1.1455
ENSG00000163319,MRPS18C,80,0.31714,68,0.04258,67,0.01816,71,0.17310,43,-0.6482,65,-0.0159,53,-0.3485
ENSG00000163624,CDS1,80,0.21734,165,1.46535,47,-0.6184,72,0.07208,62,-0.1837,35,-1.0779,22,-1.7408
ENSG00000163625,WDFY3,80,-0.0866,102,0.29444,64,-0.4332,81,-0.0911,91,0.12036,64,-0.4484,120,0.56680
ENSG00000109339,MAPK10,80,-1.4728,189,-0.1563,226,0.12310,280,0.78953,211,0.01230,128,-0.7694,137,-0.6635
ENSG00000198189,HSD17B11,80,1.31732,32,-0.2058,77,1.24015,23,-0.9823,25,-0.6076,9,-2.0130,52,0.55482
ENSG00000170502,NUDT9,80,0.39305,65,0.05613,79,0.37753,67,0.16243,41,-0.6715,48,-0.4145,46,-0.4857
ENSG00000152583,SPARCL1,80,-4.2106,1595,0.26825,1121,-0.2974,1602,0.43434,2319,0.89786,1286,-0.0799,710,-1.0029
ENSG00000118785,SPP1,80,-1.6007,330,0.60611,274,0.29883,63,-2.4261,50,-2.2855,104,-1.2053,1190,3.29202
ENSG00000163644,PPM1K,80,-0.7030,116,-0.1346,142,0.19217,143,0.32940,128,0.02480,116,-0.1239,103,-0.3217
ENSG00000138641,HERC3,80,0.69374,18,-1.6038,74,0.56312,57,0.21477,21,-1.4082,62,0.26569,40,-0.4102
ENSG00000177432,NAP1L5,782,1.67876,21,-3.9063,505,0.87598,308,0.08049,188,-0.7212,62,-2.3726,188,-0.7180
ENSG00000138640,FAM13A,80,1.08764,73,0.92908,24,-0.8583,42,0.03010,54,0.40603,3,-3.6344,14,-1.6418
ENSG00000185477,GPRIN3,80,0.80921,5,-3.3876,72,0.63224,59,0.46943,29,-0.7913,45,-0.1235,23,-1.1802
ENSG00000145335,SNCA,754,0.42787,178,-1.8048,323,-0.9091,906,1.32335,477,-0.3097,213,-1.5392,225,-1.4544
ENSG00000163104,SMARCAD1,80,1.58168,37,0.24900,10,-1.7657,31,-0.0528,14,-1.2328,26,-0.2876,26,-0.3084
ENSG00000163110,PDLIM5,80,0.19690,258,2.35432,31,-1.2777,22,-2.1982,132,1.04062,50,-0.5518,69,-0.0396
ENSG00000138696,BMPR1B,80,0.91413,178,2.48203,14,-1.7828,14,-2.2656,86,1.02986,11,-2.1092,37,-0.3380
ENSG00000138698,RAP1GDS1,80,-1.0478,52,-1.7026,302,1.08983,186,0.42419,81,-1.0387,135,-0.2410,182,0.23027
ENSG00000168785,TSPAN5,80,-0.5840,95,-0.3203,108,-0.1242,166,0.98409,92,-0.3639,53,-1.2043,73,-0.7353
ENSG00000151247,EIF4E,80,-0.0146,75,-0.1230,41,-1.0424,83,0.07364,118,0.61052,59,-0.5047,103,0.39095
ENSG00000164024,METAP1,80,1.35812,22,-0.7844,36,0.01657,34,-0.1122,34,-0.0764,30,-0.2647,20,-0.9272
ENSG00000197894,ADH5,80,-0.7020,194,0.71709,205,0.80508,111,-0.2854,186,0.64473,69,-0.9318,78,-0.7386
ENSG00000109270,LAMTOR3,80,0.30135,71,0.11271,62,-0.0994,68,0.05000,77,0.23448,46,-0.5700,56,-0.2628
ENSG00000164031,DNAJB14,846,2.88548,54,-1.8912,199,0.09442,128,-0.8160,109,-0.8448,91,-1.1245,61,-1.7212
ENSG00000164032,H2AZ1,80,-1.0981,160,-0.0262,179,0.14916,195,0.46409,81,-1.0899,237,0.60995,112,-0.5859
ENSG00000138814,PPP3CA,80,-2.4658,171,-1.3419,264,-0.6824,411,0.01573,250,-0.7671,1559,2.47075,116,-1.9223
ENSG00000109332,UBE2D3,80,-1.4391,304,0.65327,230,0.19127,221,0.19468,206,0.01261,169,-0.3017,170,-0.2949
ENSG00000145354,CISD2,80,0.22090,47,-0.6214,82,0.26252,78,0.27262,45,-0.7004,47,-0.6147,86,0.33124
ENSG00000164038,SLC9B2,80,1.63510,24,-0.3993,13,-1.3356,28,-0.2448,35,0.21082,17,-0.8968,29,-0.1113
ENSG00000164039,BDH2,80,0.75507,137,1.73232,49,-0.0383,20,-1.7761,78,0.71172,22,-1.2540,57,0.20340
ENSG00000168772,CXXC4,80,1.19446,50,0.39332,66,0.84680,26,-0.8617,23,-0.7984,19,-1.1448,50,0.38973
ENSG00000138777,PPA2,80,0.57011,72,0.39555,73,0.42067,50,-0.2633,52,-0.1376,44,-0.3886,42,-0.4683
ENSG00000145348,TBCK,80,1.44896,31,-0.1464,15,-1.2406,29,-0.3861,47,0.49878,25,-0.4962,29,-0.2657
ENSG00000164022,AIMP1,80,1.51026,54,0.79601,2,-4.1801,23,-0.7815,23,-0.5487,35,0.07108,46,0.51712
ENSG00000138801,PAPSS1,80,-0.6698,104,-0.2616,102,-0.2917,152,0.55206,117,-0.0812,111,-0.1650,107,-0.2183
ENSG00000138796,HADH,80,0.44770,110,0.99038,73,0.30289,52,-0.3362,42,-0.5651,53,-0.2106,39,-0.7005
ENSG00000109475,RPL34,80,-3.2169,882,0.41749,611,-0.1753,616,-0.2377,706,0.05419,1232,0.98659,849,0.35388
ENSG00000198856,OSTC,80,0.86586,72,0.68802,65,0.50416,37,-0.5464,45,-0.0722,42,-0.1759,21,-1.2339
ENSG00000164089,ETNPPL,80,-0.9952,125,-0.3112,66,-1.2801,71,-1.5421,672,2.82123,183,0.29860,114,-0.4569
ENSG00000138802,SEC24B,80,0.84954,39,-0.3165,86,0.96969,43,-0.2491,28,-0.8347,33,-0.5684,41,-0.2611
ENSG00000123739,PLA2G12A,80,0.46865,54,-0.1794,97,0.79481,58,-0.0802,34,-0.8748,59,-0.0249,44,-0.4868
ENSG00000138660,AP1AR,80,0.59843,23,-1.3644,86,0.70792,65,0.39465,21,-1.4680,51,-0.1291,35,-0.7222
ENSG00000174720,LARP7,80,0.61940,169,1.98867,5,-3.5963,31,-1.2013,45,-0.3166,35,-0.7003,93,0.86593
ENSG00000145362,ANK2,609,0.16951,464,-0.2627,466,-0.2580,637,0.38439,512,-0.1083,456,-0.2894,422,-0.4122
ENSG00000145349,CAMK2D,80,-1.1239,43,-2.0650,134,-0.3357,253,1.22651,249,0.66700,30,-2.5506,111,-0.6353
ENSG00000174607,UGT8,80,1.33713,17,-1.1520,0,-6.4597,7,-2.9024,0,-6.4795,15,-1.2956,222,3.78815
ENSG00000164100,NDST3,80,1.31239,6,-2.7322,24,-0.6525,46,0.57729,13,-1.5415,52,0.57483,8,-2.1863
ENSG00000269893,SNHG8,80,-0.4219,143,0.50959,75,-0.5345,89,-0.3756,76,-0.5080,205,1.12374,114,0.13535
ENSG00000172403,SYNPO2,80,0.99250,141,2.07188,15,-1.6325,36,-0.4647,26,-0.7926,12,-1.9032,22,-1.0445
ENSG00000164096,C4orf3,80,-1.2353,237,0.46268,127,-0.5390,192,0.17777,236,0.45637,166,-0.1147,171,-0.0678
ENSG00000164111,ANXA5,80,0.07109,318,2.66475,20,-2.0386,25,-2.1556,84,0.14842,40,-1.0071,126,0.81609
ENSG00000138686,BBS7,80,1.00911,42,-0.0515,53,0.30661,42,-0.0809,28,-0.6837,32,-0.4843,32,-0.4607
ENSG00000138688,BLTP1,80,-0.7340,96,-0.4603,234,1.00184,114,-0.2711,150,0.24647,136,0.09188,131,0.03900
ENSG00000138685,FGF2,80,0.94318,124,1.74844,34,-0.4515,11,-2.5498,90,1.13872,17,-1.4692,63,0.54648
ENSG00000151458,ANKRD50,80,0.82338,14,-1.9105,104,1.28159,47,-0.0838,30,-0.7511,17,-1.5732,54,0.15728
ENSG00000164066,INTU,80,0.56280,165,1.87438,43,-0.4470,29,-1.3375,75,0.44540,63,0.18066,24,-1.3348
ENSG00000164070,HSPA4L,80,-0.4074,71,-0.5933,173,0.84133,119,0.34296,85,-0.3079,47,-1.2320,106,0.03787
ENSG00000164040,PGRMC2,80,-0.0052,76,-0.0865,39,-1.1286,98,0.50009,77,-0.0697,69,-0.2500,73,-0.1545
ENSG00000077684,JADE1,80,1.20487,43,0.16175,27,-0.5950,37,-0.1251,11,-1.9265,27,-0.5683,55,0.54547
ENSG00000138650,PCDH10,2405,4.28597,80,-2.2377,177,-1.0671,108,-2.2411,29,-3.7314,295,-0.2735,92,-2.0424
ENSG00000151012,SLC7A11,80,0.07121,284,2.39524,41,-0.9836,23,-2.2598,186,1.52004,28,-1.5449,56,-0.4999
ENSG00000109390,NDUFC1,80,-1.4679,334,0.77825,330,0.76044,201,-0.0883,203,-0.0384,195,-0.1022,138,-0.6508
ENSG00000164134,NAA15,80,1.38095,42,0.26952,6,-2.5080,32,-0.2511,37,0.06291,30,-0.2745,32,-0.1481
ENSG00000145391,SETD7,80,0.92187,30,-0.6567,69,0.66758,39,-0.3514,48,0.06770,25,-0.9125,49,0.10907
ENSG00000153130,SCOC,80,-2.2837,179,-1.0869,646,0.97005,451,0.57988,320,-0.1938,220,-0.7738,363,0.00887
ENSG00000109436,TBC1D9,80,-0.1314,33,-1.5036,210,1.50683,102,0.40918,23,-2.0188,43,-1.0804,73,-0.2763
ENSG00000170153,RNF150,80,0.28176,25,-1.4941,33,-1.1133,77,0.35005,50,-0.4761,153,1.39225,23,-1.6129
ENSG00000153147,SMARCA5,80,-0.4249,138,0.44526,85,-0.3306,100,-0.1195,103,-0.0249,116,0.15656,128,0.32310
ENSG00000164163,ABCE1,80,0.64698,34,-0.6987,71,0.45311,52,-0.1022,53,-0.0224,38,-0.5286,55,0.03894
ENSG00000164164,OTUD4,80,1.09915,41,-0.0134,27,-0.6366,35,-0.4047,38,-0.1256,48,0.23437,41,-0.0173
ENSG00000170365,SMAD1,80,1.37050,87,1.53153,2,-3.8760,27,-0.6027,19,-0.9581,30,-0.2752,29,-0.2969
ENSG00000151612,ZNF827,80,1.40297,39,0.17403,56,0.76233,23,-0.9015,42,0.27721,27,-0.4170,15,-1.2573
ENSG00000151623,NR3C2,80,1.46082,26,-0.4051,4,-3.0954,43,0.58569,32,-0.0840,17,-1.0506,10,-1.8635
ENSG00000170390,DCLK2,80,-0.0359,158,1.09292,22,-1.9967,83,0.01918,93,0.19840,71,-0.2314,66,-0.3378
ENSG00000145425,RPS3A,441,-0.5214,969,0.75321,575,-0.1059,516,-0.3959,444,-0.5102,1023,0.84692,624,0.02581
ENSG00000059691,GATB,80,1.08763,25,-0.8152,53,0.37803,44,0.13264,44,0.09639,22,-0.9513,17,-1.3914
ENSG00000109670,FBXW7,80,-1.5140,59,-1.9670,112,-1.0081,362,1.63190,310,0.60073,61,-1.9174,77,-1.5756
ENSG00000109654,TRIM2,80,-2.0846,359,0.20818,212,-0.6226,407,0.67646,310,-0.0260,158,-1.0751,407,0.41565
ENSG00000145428,RNF175,80,0.68223,11,-2.3544,68,0.40501,68,0.67064,24,-1.2182,51,-0.0412,22,-1.3673
ENSG00000171566,PLRG1,80,0.89599,49,0.08139,31,-0.6298,44,-0.1459,39,-0.2846,51,0.15746,40,-0.2281
ENSG00000164114,MAP9,80,-0.3546,129,0.40783,168,0.85355,97,-0.0917,51,-1.0352,81,-0.3359,108,0.11207
ENSG00000164116,GUCY1A1,80,1.32546,14,-1.4373,14,-1.4309,37,0.00989,52,0.58470,47,0.40187,11,-1.8102
ENSG00000061918,GUCY1B1,80,-1.5536,15,-4.0034,322,0.61806,303,0.87016,169,-0.4244,260,0.26427,149,-0.6182
ENSG00000109738,GLRB,80,-1.0554,81,-1.0317,189,0.28828,236,1.14590,84,-0.9817,129,-0.3207,75,-1.1632
ENSG00000120251,GRIA2,80,-2.4936,94,-2.2566,286,-0.5889,671,1.44347,357,-0.2464,442,0.09402,220,-0.9907
ENSG00000164125,GASK1B,80,0.15308,238,2.11355,44,-0.7682,32,-1.6213,127,0.91541,26,-1.5662,85,0.24792
ENSG00000164124,TMEM144,80,0.10775,77,0.05290,31,-1.3267,25,-2.1101,8,-3.2035,19,-2.0814,434,3.61222
ENSG00000171497,PPID,80,0.22576,102,0.61963,82,0.26910,67,-0.0824,57,-0.3085,48,-0.5728,58,-0.2977
ENSG00000052795,FNIP2,80,0.95180,20,-1.2758,17,-1.4912,62,0.85389,48,0.09724,14,-1.7495,25,-0.8912
ENSG00000109756,RAPGEF2,80,-0.1152,63,-0.4959,101,0.26277,104,0.47261,108,0.36305,50,-0.8401,45,-1.0100
ENSG00000168843,FSTL5,80,1.16713,39,-0.0458,91,1.40496,18,-1.5828,41,0.03746,31,-0.3801,45,0.19343
ENSG00000109466,KLHL2,855,2.90229,37,-2.4638,62,-1.7013,134,-0.7427,72,-1.4682,258,0.51826,61,-1.7181
ENSG00000052802,MSMO1,80,-0.6150,77,-0.6675,70,-0.8293,155,0.70383,152,0.39910,65,-0.9335,124,0.07496
ENSG00000109472,CPE,206,-3.5471,3734,0.88693,1405,-0.6967,2225,0.03817,4706,1.30013,1599,-0.4968,1353,-0.7545
ENSG00000196104,SPOCK3,80,-0.9114,25,-2.6508,499,2.24613,61,-1.6906,18,-3.1165,276,1.09198,298,1.22648
ENSG00000129116,PALLD,80,1.23526,107,1.77980,18,-1.1502,9,-2.6154,65,0.87189,30,-0.3622,47,0.32475
ENSG00000145439,CBR4,80,1.26918,56,0.65676,67,0.94912,25,-0.9050,11,-1.8414,26,-0.5907,38,0.02794
ENSG00000154447,SH3RF1,80,1.38596,29,-0.2947,32,-0.1515,33,-0.1722,20,-0.8689,27,-0.4424,34,-0.0600
ENSG00000137601,NEK1,80,1.11358,127,1.98748,16,-1.4431,24,-1.1496,44,0.09516,29,-0.5316,21,-1.0027
ENSG00000109572,CLCN3,80,-0.8720,126,-0.1737,250,0.96091,142,0.03175,128,-0.1424,102,-0.5086,149,0.09501
ENSG00000056050,HPF1,80,0.83522,49,0.02619,13,-1.9184,55,0.31796,40,-0.2843,44,-0.1451,36,-0.4424
