Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000120645,IQSEC3,3,-4.0540,103,1.01028,6,-3.3624,49,-0.1974,135,1.50435,33,-0.8129,48,-0.2781,55,-0.0164,80,0.57940
ENSG00000060237,WNK1,103,-0.7611,103,-0.7572,299,0.97069,182,0.13670,159,-0.0795,81,-1.1280,156,-0.1228,285,0.88544,148,-0.1931
ENSG00000082805,ERC1,3,-4.5263,103,0.45367,77,-0.0254,173,1.35408,38,-1.0981,86,0.15772,77,-0.0263,55,-0.5444,90,0.24003
ENSG00000004478,FKBP4,3,-4.9012,103,0.03090,81,-0.3504,69,-0.5875,236,1.45226,109,0.11795,125,0.39419,83,-0.3070,75,-0.4572
ENSG00000118971,CCND2,391,1.12574,103,-1.0317,144,-0.5173,65,-1.7239,4,-5.7607,399,1.16055,372,1.24296,89,-1.2556,63,-1.7716
ENSG00000139180,NDUFA9,3,-4.3118,103,0.70197,73,0.13832,17,-2.0986,94,0.54269,82,0.33338,116,1.08077,30,-1.2430,36,-0.9533
ENSG00000130035,GALNT8,3,-3.9181,103,1.17734,94,1.01540,32,-0.7114,78,0.68794,40,-0.3855,67,0.49507,18,-1.5599,9,-2.6118
ENSG00000010278,CD9,888,3.71867,103,-0.5806,232,0.72691,25,-2.6603,61,-1.3758,19,-3.0634,9,-4.2708,133,-0.1854,12,-3.7292
ENSG00000111639,MRPL51,237,0.86062,103,-0.4951,171,0.31254,195,0.52821,136,-0.0634,203,0.59575,94,-0.7043,103,-0.4951,75,-0.9695
ENSG00000111640,GAPDH,1252,-1.1385,103,-4.8019,2821,0.12740,1942,-0.4647,4974,1.08566,2398,-0.1330,3832,0.73632,2025,-0.3994,2886,0.16396
ENSG00000111642,CHD4,3,-4.7472,103,0.20266,163,0.97178,158,0.92432,72,-0.3560,57,-0.7196,66,-0.5544,91,0.01341,127,0.55151
ENSG00000139200,PIANP,204,-0.4895,1092,2.53299,22,-3.7925,46,-2.7021,177,-0.7112,312,0.18356,259,-0.1312,95,-1.6504,320,0.22463
ENSG00000111652,COPS7A,3,-4.6345,103,0.33017,78,-0.1119,0,-7.4150,133,0.76150,159,1.07227,133,0.88940,48,-0.8522,47,-0.8862
ENSG00000089693,MLF2,3,-6.3284,103,-1.4992,159,-0.8407,231,-0.2645,445,0.80759,328,0.29472,416,0.80833,199,-0.4948,430,0.74933
ENSG00000159335,PTMS,3,-6.1492,103,-1.3357,140,-0.8706,233,-0.0821,284,0.23949,438,0.97060,323,0.51717,137,-0.8985,464,1.07298
ENSG00000250510,GPR162,3,-4.7830,103,0.16289,57,-0.7687,23,-2.0983,145,0.73005,122,0.44236,152,0.95278,54,-0.8523,119,0.40127
ENSG00000111667,USP5,3,-5.0778,103,-0.1664,70,-0.7708,44,-1.4562,262,1.41906,170,0.64835,155,0.57358,65,-0.8692,115,0.01103
ENSG00000111669,TPI1,396,-0.9039,103,-2.9031,435,-0.7570,494,-0.5626,1183,0.85677,1243,0.94267,1079,0.81454,517,-0.4914,533,-0.4439
ENSG00000111674,ENO2,182,-2.0787,935,0.44426,192,-2.0036,285,-1.4133,1194,0.85846,689,-0.0530,1184,0.99358,403,-0.8891,874,0.33177
ENSG00000111676,ATN1,384,1.91514,103,-0.3636,165,0.38724,151,0.24276,84,-0.6764,82,-0.7085,109,-0.2991,58,-1.2416,51,-1.4261
ENSG00000111678,C12orf57,408,1.19840,103,-1.0332,287,0.58820,235,0.26071,175,-0.2174,143,-0.5321,153,-0.4744,140,-0.5677,208,0.06144
ENSG00000215021,PHB2,3,-4.6596,103,0.30189,95,0.17140,56,-0.6616,82,-0.0680,65,-0.4252,129,0.79080,76,-0.1914,116,0.49578
ENSG00000139182,CLSTN3,76,-1.3512,103,-0.8898,20,-3.2855,18,-3.4177,507,1.79050,288,0.75093,282,0.83761,73,-1.4150,175,-0.0627
ENSG00000059804,SLC2A3,3,-5.3831,103,-0.5044,76,-0.9596,33,-2.2257,232,0.80907,254,0.97111,249,1.11324,83,-0.8417,137,-0.0607
ENSG00000089818,NECAP1,3,-5.5274,103,-0.6498,65,-1.3550,10,-4.0242,217,0.53733,195,0.36276,284,1.19570,92,-0.8177,306,1.13126
ENSG00000166532,RIMKLB,3,-4.0655,103,0.99577,122,1.30071,25,-1.2453,36,-0.7131,17,-1.8478,92,0.95217,32,-0.8795,43,-0.4344
ENSG00000003056,M6PR,3,-4.6151,103,0.35208,91,0.15925,43,-1.0157,84,0.02411,130,0.74147,94,0.23368,47,-0.8634,138,0.83997
ENSG00000175899,A2M,64,-0.7945,103,-0.0541,259,1.52602,152,0.58082,32,-1.8465,51,-1.1338,65,-0.8355,156,0.62348,118,0.16840
ENSG00000139112,GABARAPL1,59,-2.4339,103,-1.6074,89,-1.8240,262,-0.1804,474,0.79272,483,0.82356,496,1.02681,188,-0.6952,286,-0.0402
ENSG00000256537,SMIM10L1,3,-4.1811,103,0.85486,53,-0.2366,67,0.15224,75,0.32881,57,-0.1088,67,0.16882,53,-0.2186,66,0.12515
ENSG00000111269,CREBL2,3,-4.7555,103,0.19315,111,0.31377,175,1.09071,104,0.21195,22,-2.1516,75,-0.3437,74,-0.3257,170,1.04075
ENSG00000111276,CDKN1B,399,1.82705,103,-0.4922,140,-0.0031,104,-0.4735,182,0.41955,46,-1.7218,111,-0.4086,139,-0.0208,72,-1.0487
ENSG00000084444,FAM234B,3,-4.5715,103,0.40198,23,-1.9029,9,-3.2592,73,-0.1419,131,0.80630,137,1.04618,66,-0.3061,121,0.66615
ENSG00000273079,GRIN2B,3,-5.3455,103,-0.4543,14,-3.4124,101,-0.4903,37,-1.9985,245,0.96139,288,1.52315,92,-0.6332,205,0.65330
ENSG00000084463,WBP11,3,-6.2396,1540,3.76640,130,-1.0440,182,-0.5291,122,-1.1462,186,-0.5035,108,-1.4322,52,-2.4009,123,-1.1356
ENSG00000151490,PTPRO,3,-4.3529,103,0.65400,11,-2.7316,0,-7.1364,46,-0.6224,106,0.70992,105,0.81181,40,-0.8472,169,1.54038
ENSG00000023734,STRAP,3,-5.5955,103,-0.7207,121,-0.4792,84,-1.0359,272,0.84073,224,0.51087,252,0.83484,85,-1.0140,239,0.62307
ENSG00000008394,MGST1,10,-4.4285,103,-1.0570,825,2.61383,462,1.40041,24,-3.2224,267,0.43974,87,-1.4198,97,-1.1516,74,-1.5420
ENSG00000048540,LMO3,3,-6.3622,103,-1.5273,144,-1.0235,96,-1.6317,6,-5.6187,675,1.52525,668,1.88499,165,-0.8169,253,-0.1485
ENSG00000052126,PLEKHA5,3,-4.5309,103,0.44820,181,1.43921,223,1.84117,40,-1.0360,61,-0.3954,41,-1.0802,42,-0.9503,45,-0.8547
ENSG00000111716,LDHB,452,-0.9448,103,-3.1362,1123,0.49661,943,0.20938,995,0.29718,1344,0.80128,954,0.25975,598,-0.5134,817,-0.0216
ENSG00000111726,CMAS,7,-4.8162,103,-0.9007,65,-1.5850,152,-0.3025,339,1.02233,256,0.54475,312,1.03618,109,-0.8170,183,-0.0051
ENSG00000111728,ST8SIA1,3,-4.1146,103,0.93702,86,0.63846,98,0.85002,73,0.36635,31,-0.9861,74,0.42372,20,-1.5921,22,-1.4600
ENSG00000111731,C2CD5,3,-3.9196,103,1.17508,29,-0.8583,29,-0.8899,55,0.10779,44,-0.2367,64,0.43050,50,-0.0240,69,0.48030
ENSG00000139163,ETNK1,3,-5.0129,103,-0.0926,59,-0.9613,60,-0.9239,180,0.82901,120,0.14718,180,0.97965,81,-0.4748,125,0.21523
ENSG00000060982,BCAT1,81,-0.0708,103,0.32277,8,-3.5380,111,0.45349,333,2.54404,7,-3.6844,43,-1.1103,96,0.20340,18,-2.3174
ENSG00000133703,KRAS,3,-4.6204,103,0.34584,44,-0.9664,96,0.23322,61,-0.4956,137,0.82846,137,0.97612,41,-1.0836,71,-0.2561
ENSG00000123095,BHLHE41,529,2.44693,103,-0.4827,289,1.22724,202,0.60396,67,-1.1444,10,-3.8558,31,-2.4313,52,-1.5232,85,-0.7699
ENSG00000123096,SSPN,3,-4.4927,103,0.49105,413,3.40075,158,1.23159,5,-3.8382,32,-1.3219,10,-3.0959,23,-1.8283,3,-4.7306
ENSG00000111790,FGFR1OP2,3,-4.4701,103,0.51780,75,0.01263,116,0.71475,34,-1.1953,112,0.65626,88,0.29110,42,-0.9104,88,0.25947
ENSG00000087448,KLHL42,46,-1.0642,103,0.17093,38,-1.3519,44,-1.1284,111,0.29144,140,0.68148,119,0.46439,111,0.29603,93,0.01318
ENSG00000123106,CCDC91,3,-4.7604,103,0.18804,97,0.09430,161,0.93274,128,0.54378,95,0.05958,67,-0.5521,61,-0.6383,135,0.63390
ENSG00000087502,ERGIC2,74,0.31480,103,0.87797,43,-0.5388,51,-0.2662,48,-0.3490,33,-0.9325,80,0.51594,48,-0.3551,45,-0.4573
ENSG00000133687,TMTC1,3,-4.8976,103,0.03510,59,-0.8192,105,0.06631,184,1.00957,92,-0.1514,97,-0.0721,37,-1.5467,230,1.41133
ENSG00000110888,CAPRIN2,3,-4.1202,103,0.93016,35,-0.8120,30,-1.0527,90,0.69290,67,0.22093,79,0.54747,34,-0.8623,68,0.24627
ENSG00000170456,DENND5B,3,-4.6668,103,0.28154,55,-0.6922,149,0.90374,147,0.87864,41,-1.1525,85,-0.0373,85,-0.0224,111,0.40786
ENSG00000151743,AMN1,3,-4.2921,103,0.72532,29,-1.2392,77,0.24765,123,1.03944,71,0.11455,92,0.61378,28,-1.3062,43,-0.6843
ENSG00000151746,BICD1,3,-4.2757,103,0.74494,80,0.33080,80,0.33261,91,0.54008,107,0.80828,61,-0.1118,44,-0.6322,23,-1.6058
ENSG00000087470,DNM1L,249,0.55833,103,-0.8439,80,-1.2186,187,0.08455,191,0.12662,231,0.43131,249,0.64635,116,-0.6658,115,-0.6778
ENSG00000139116,KIF21A,7,-5.0641,103,-1.1571,120,-0.9303,103,-1.1601,477,1.33747,367,0.86715,308,0.66098,240,0.16091,142,-0.6710
ENSG00000151229,SLC2A13,3,-5.4252,103,-0.5401,19,-3.0511,151,0.06556,428,1.90763,99,-0.6035,135,-0.1274,90,-0.7497,289,1.15596
ENSG00000018236,CNTN1,259,-0.8232,103,-2.2028,149,-1.6531,509,0.24017,605,0.52601,852,1.11682,709,0.93478,251,-0.8671,238,-0.9515
ENSG00000015153,YAF2,3,-4.0789,103,0.97992,73,0.40138,44,-0.3976,57,0.01232,35,-0.7556,91,0.89229,40,-0.5566,33,-0.8450
ENSG00000139168,ZCRB1,54,-1.3550,103,-0.3779,280,1.29253,365,1.79556,43,-1.7135,109,-0.2841,83,-0.7695,113,-0.2317,74,-0.8896
ENSG00000151239,TWF1,61,-0.1034,103,0.75491,91,0.54984,76,0.25738,57,-0.1977,94,0.60211,47,-0.5495,39,-0.8072,34,-0.9896
ENSG00000184613,NELL2,3,-6.3634,103,-1.5284,139,-1.0746,138,-1.0928,33,-3.1725,456,0.81628,864,2.70642,102,-1.5365,81,-1.8842
ENSG00000139218,SCAF11,7,-3.5091,103,0.45588,134,0.89721,180,1.43545,57,-0.4869,62,-0.3463,56,-0.5638,80,0.05077,42,-0.9649
ENSG00000111371,SLC38A1,18,-3.4653,103,-0.9062,346,1.05271,563,1.98066,344,1.04439,38,-2.3948,141,-0.4629,94,-1.0370,55,-1.8507
ENSG00000134294,SLC38A2,222,0.75689,103,-0.4891,151,0.11425,161,0.22172,208,0.64624,113,-0.3400,114,-0.3726,131,-0.1061,87,-0.7429
ENSG00000211584,SLC48A1,681,2.87464,103,-0.6037,111,-0.4928,37,-2.1407,157,0.06046,34,-2.2442,90,-0.8807,157,0.05601,53,-1.6040
ENSG00000152556,PFKM,240,0.51515,103,-0.8204,104,-0.8154,76,-1.2914,244,0.54395,223,0.39661,250,0.67822,91,-1.0093,168,-0.0668
ENSG00000177981,ASB8,3,-4.1922,103,0.84388,59,-0.0598,34,-0.9096,41,-0.6195,91,0.62649,69,0.19788,50,-0.3178,97,0.74472
ENSG00000167535,CACNB3,3,-4.0299,103,1.03928,9,-2.6076,0,-6.0640,73,0.46198,26,-1.1803,95,1.05588,43,-0.4014,104,1.06595
ENSG00000134287,ARF3,58,-2.9001,103,-2.0646,273,-0.5988,125,-1.7758,302,-0.4408,547,0.51567,813,1.45580,310,-0.3994,649,0.80373
ENSG00000181418,DDN,104,-0.1406,103,-0.1600,9,-3.6901,12,-3.3793,0,-9.2979,77,-0.6034,283,1.97290,78,-0.5835,190,0.84351
ENSG00000123416,TUBA1B,238,-3.1800,3264,0.83649,512,-2.0587,571,-1.8961,3995,1.19359,3168,0.78499,2914,0.74767,1147,-0.8461,989,-1.0729
ENSG00000167552,TUBA1A,1379,-0.1776,103,-4.0400,2583,0.85768,868,-0.8956,3074,1.16468,1332,-0.2319,1664,0.13923,1169,-0.4361,1576,0.03573
ENSG00000135519,KCNH3,3,-4.0368,103,1.03129,8,-2.8628,0,-6.8218,0,-8.2454,75,0.49952,129,1.78269,19,-1.6047,88,0.76036
ENSG00000139644,TMBIM6,253,-0.8897,103,-2.2313,1089,1.53502,458,0.03900,385,-0.2351,543,0.31493,345,-0.4521,475,0.09900,473,0.08977
ENSG00000135472,FAIM2,240,-0.9618,103,-2.2230,294,-0.6485,181,-1.3893,870,1.13022,501,0.19189,798,1.16449,233,-1.0067,427,-0.0633
ENSG00000178449,COX14,3,-5.0957,103,-0.1814,129,0.17392,86,-0.4586,184,0.76500,87,-0.4405,127,0.17571,105,-0.1484,203,0.93801
ENSG00000066084,DIP2B,551,2.95095,103,-0.2272,54,-1.2219,53,-1.2515,120,0.01248,27,-2.2428,62,-1.0866,105,-0.2027,52,-1.2696
ENSG00000185432,METTL7A,3,-6.3309,969,2.29196,722,1.67976,297,0.12704,36,-3.0439,262,-0.0720,77,-2.0634,235,-0.2440,67,-2.1508
ENSG00000110911,SLC11A2,3,-4.0986,103,0.95570,58,-0.0067,41,-0.5457,85,0.62636,63,0.14364,57,-0.0287,69,0.27816,43,-0.4620
ENSG00000050426,LETMD1,3,-3.9940,103,1.08326,38,-0.5593,24,-1.2507,34,-0.6924,99,1.00949,62,0.25098,53,-0.0111,60,0.18366
ENSG00000110925,CSRNP2,186,1.75326,103,0.68131,17,-2.0866,19,-1.9416,93,0.50756,37,-0.9290,66,-0.0414,28,-1.3518,64,-0.0996
ENSG00000183283,DAZAP2,1021,2.50796,103,-1.4456,373,0.56993,160,-0.7794,253,-0.0659,107,-1.3869,159,-0.8655,144,-0.9404,155,-0.8238
ENSG00000050438,SLC4A8,157,0.91861,103,0.20667,22,-2.1465,30,-1.6985,129,0.58263,136,0.66196,103,0.22839,66,-0.5060,58,-0.7024
ENSG00000196876,SCN8A,80,-0.1958,103,0.20129,11,-3.1055,58,-0.7079,49,-0.9509,121,0.46541,175,1.32151,60,-0.6446,76,-0.2845
ENSG00000135503,ACVR1B,3,-4.0728,103,0.98739,18,-1.7678,19,-1.6224,113,1.14821,61,0.12712,88,0.82756,29,-1.0312,46,-0.3188
ENSG00000063046,EIF4B,3,-5.9694,103,-1.1332,309,0.60375,499,1.45082,236,0.15834,162,-0.4432,206,-0.0680,136,-0.7055,279,0.43217
ENSG00000167778,SPRYD3,62,-1.8219,103,-1.0726,108,-1.0047,1,-7.2058,293,0.58125,376,1.00756,344,1.00512,69,-1.6618,356,0.91223
ENSG00000123349,PFDN5,943,1.25741,103,-2.2375,591,0.44807,580,0.41654,358,-0.3576,332,-0.4774,364,-0.3666,461,0.04200,393,-0.2113
ENSG00000139637,MYG1,3,-4.0711,103,0.98925,28,-1.0800,29,-1.0285,110,1.10083,60,0.09790,57,0.00245,72,0.37463,49,-0.2357
ENSG00000205352,PRR13,3,-4.8113,103,0.13090,113,0.28909,103,0.13216,178,1.05105,87,-0.1380,125,0.51308,36,-1.4652,75,-0.3731
ENSG00000197111,PCBP2,14,-4.4743,103,-1.5542,506,0.96686,447,0.75289,341,0.30062,247,-0.2200,267,-0.1066,288,0.02957,353,0.35835
ENSG00000135390,ATP5MC2,147,-0.3982,103,-0.9463,243,0.40713,160,-0.2669,183,-0.0537,215,0.20377,220,0.27879,179,-0.0858,222,0.25603
ENSG00000094916,CBX5,3,-5.6291,103,-0.7583,370,1.34955,344,1.21754,150,-0.1756,122,-0.4936,136,-0.3629,136,-0.3287,173,0.05331
ENSG00000135486,HNRNPA1,301,-0.2483,103,-1.8764,451,0.40348,572,0.80662,266,-0.4389,337,-0.0698,291,-0.3307,300,-0.2511,604,0.89810
ENSG00000111481,COPZ1,72,-1.7087,1474,4.19131,121,-0.9317,31,-2.9541,75,-1.6533,69,-1.7729,100,-1.3209,74,-1.6698,82,-1.5046
ENSG00000161642,ZNF385A,3,-4.1536,103,0.88996,129,1.29159,76,0.37125,58,-0.0588,58,-0.0464,23,-1.5881,67,0.18498,61,0.01773
ENSG00000123360,PDE1B,3,-4.2159,103,0.81581,3,-4.3336,5,-3.6095,15,-2.1861,50,-0.3534,67,0.11887,28,-1.2126,286,2.89708
ENSG00000135441,BLOC1S1,533,1.78358,103,-0.9712,265,0.51991,187,-0.0433,79,-1.3766,188,-0.0365,141,-0.5417,132,-0.5940,156,-0.3338
ENSG00000135404,CD63,650,0.79984,1011,1.60014,726,0.99188,223,-0.9123,348,-0.2231,285,-0.5361,185,-1.2987,211,-0.9959,185,-1.2007
ENSG00000205323,SARNP,3,-4.6655,103,0.29512,120,0.54687,88,0.04227,151,0.93591,117,0.50642,75,-0.2336,51,-0.7951,74,-0.2361
ENSG00000111540,RAB5B,3,-5.4240,103,-0.5395,139,-0.0664,198,0.50962,246,0.87338,158,0.13256,192,0.52616,114,-0.3805,106,-0.5002
ENSG00000197728,RPS26,421,-0.4751,430,-0.4416,820,0.60139,1186,1.24488,417,-0.4869,590,0.05845,384,-0.6786,673,0.27275,381,-0.6282
ENSG00000170515,PA2G4,448,1.10086,1093,2.98942,80,-1.6362,166,-0.5324,64,-1.9743,190,-0.3202,72,-1.9142,56,-2.1560,86,-1.5241
ENSG00000229117,RPL41,593,-1.7934,103,-4.3514,3318,0.91942,4793,1.59179,1216,-0.7078,1736,-0.1520,1809,-0.0975,1996,0.07042,1729,-0.1591
ENSG00000196465,MYL6B,30,-3.2012,1054,2.62711,130,-1.0667,203,-0.3783,178,-0.5857,313,0.30915,167,-0.7536,141,-0.9460,202,-0.3870
ENSG00000092841,MYL6,338,-0.3955,103,-2.1886,699,0.78683,397,-0.1425,868,1.16806,401,-0.1267,406,-0.1180,338,-0.3949,385,-0.1909
ENSG00000139613,SMARCC2,3,-4.4018,103,0.59660,86,0.30560,166,1.43443,74,0.04638,71,0.00074,48,-0.6836,63,-0.2013,52,-0.4871
ENSG00000181852,RNF41,3,-4.3669,103,0.63779,22,-1.7549,70,-0.0035,128,1.00680,77,0.15757,91,0.50039,36,-1.0147,76,0.14506
ENSG00000139579,NABP2,3,-3.8985,103,1.20179,52,0.04727,4,-3.6896,63,0.37288,64,0.37971,59,0.29206,69,0.50087,28,-0.9272
ENSG00000062485,CS,3,-4.6991,103,0.25700,57,-0.6669,35,-1.4224,204,1.44414,105,0.29037,121,0.59785,52,-0.8169,77,-0.2087
ENSG00000257727,CNPY2,509,2.45047,103,-0.4183,76,-0.8852,36,-1.9779,119,-0.1923,73,-0.9529,123,-0.1621,59,-1.2575,122,-0.1455
ENSG00000170581,STAT2,3,-5.5600,1109,4.34605,88,-0.9301,55,-1.6240,69,-1.2825,82,-1.0291,47,-1.9976,64,-1.4062,32,-2.4394
ENSG00000110955,ATP5F1B,8,-6.3048,103,-2.6579,437,-0.4913,275,-1.2000,1247,1.24697,762,0.39481,1046,1.10764,443,-0.4725,606,0.02414
ENSG00000110958,PTGES3,425,0.27686,103,-1.9027,479,0.47672,311,-0.2256,476,0.46413,451,0.37638,390,0.15715,249,-0.5725,305,-0.2522
ENSG00000196531,NACA,3,-7.1827,103,-2.3778,715,0.60664,1258,1.62025,326,-0.6520,534,0.12637,493,-0.0029,548,0.16798,465,-0.0967
ENSG00000166863,TAC3,3,-4.4153,103,0.58177,0,-8.8192,21,-1.8383,503,4.35232,10,-2.9511,7,-3.5153,57,-0.3573,8,-3.1530
ENSG00000123384,LRP1,3,-5.8082,103,-0.9478,371,1.13009,132,-0.5614,92,-1.1206,375,1.15013,192,0.02834,199,0.07709,234,0.34152
ENSG00000179912,R3HDM2,3,-4.3228,103,0.68955,43,-0.7197,47,-0.5815,80,0.27273,99,0.63036,101,0.77316,38,-0.9011,60,-0.1753
ENSG00000166986,MARS1,3,-4.1536,103,0.88984,21,-1.6259,13,-2.2528,90,0.66510,124,1.21202,69,0.24288,48,-0.3658,62,0.05287
ENSG00000175203,DCTN2,5,-5.0938,103,-0.6884,147,-0.1340,109,-0.5979,265,0.83775,294,1.01685,221,0.61101,107,-0.6261,126,-0.3694
ENSG00000155980,KIF5A,27,-3.7504,1010,1.94309,75,-2.2802,210,-0.7403,502,0.65330,437,0.42143,369,0.16252,210,-0.7404,163,-1.1257
ENSG00000178498,DTX3,3,-4.5022,103,0.48080,78,0.02519,41,-0.9613,117,0.69339,68,-0.1757,88,0.25295,43,-0.8780,136,0.95186
ENSG00000135454,B4GALNT1,3,-4.5095,103,0.47273,11,-2.8591,38,-1.0750,167,1.31057,49,-0.6989,112,0.71051,32,-1.3568,142,1.02443
ENSG00000135506,OS9,3,-4.9586,103,-0.0325,123,0.24830,91,-0.2337,221,1.25529,142,0.48799,116,0.18191,56,-0.9825,81,-0.4157
ENSG00000135439,AGAP2,4,-5.7200,1079,3.36375,6,-5.0311,32,-2.7445,23,-3.2356,153,-0.4347,182,-0.1830,99,-1.1014,257,0.39330
ENSG00000061987,MON2,285,2.10481,103,0.25678,72,-0.3079,59,-0.6261,76,-0.2259,89,0.02429,62,-0.5864,42,-1.1452,27,-1.7935
ENSG00000184575,XPOT,108,0.58357,103,0.50111,74,-0.0326,31,-1.3478,111,0.63144,85,0.18254,62,-0.3498,73,-0.0468,46,-0.7584
ENSG00000135677,GNS,3,-4.0554,103,1.00853,95,0.87405,84,0.65489,57,0.02835,43,-0.4068,50,-0.1932,35,-0.7175,40,-0.5452
ENSG00000156076,WIF1,3,-4.5384,103,0.43939,30,-1.4508,0,-6.9964,0,-8.7642,325,2.65638,62,-0.4186,30,-1.4532,170,1.30686
ENSG00000155957,TMBIM4,31,-1.2473,103,0.64769,95,0.51084,71,0.03295,94,0.49259,40,-0.8465,64,-0.1309,67,-0.0453,64,-0.1365
ENSG00000111530,CAND1,203,0.42269,103,-0.6551,132,-0.2667,104,-0.6320,260,0.83789,141,-0.1632,178,0.23657,152,-0.0499,113,-0.5051
ENSG00000127314,RAP1B,3,-4.5764,103,0.39576,107,0.45351,128,0.75851,93,0.23326,68,-0.2693,58,-0.5737,43,-0.9560,145,0.97861
ENSG00000135679,MDM2,220,1.90363,103,0.52099,54,-0.5104,28,-1.4979,36,-1.1212,80,0.10271,50,-0.6914,47,-0.7369,80,0.10721
ENSG00000111605,CPSF6,3,-4.3178,103,0.69480,74,0.14514,61,-0.1629,57,-0.2722,82,0.32100,73,0.14372,65,-0.0452,83,0.32993
ENSG00000166226,CCT2,3,-5.2829,103,-0.3867,77,-0.8345,90,-0.5990,235,0.96701,181,0.51745,200,0.79914,79,-0.7914,148,0.19298
ENSG00000127328,RAB3IP,3,-4.3439,103,0.65339,42,-0.7752,161,1.44024,48,-0.5570,104,0.67242,75,0.14208,57,-0.3095,23,-1.6586
ENSG00000135643,KCNMB4,3,-4.7716,103,0.17461,50,-0.9510,84,-0.1410,32,-1.6265,123,0.47056,176,1.29444,123,0.47125,52,-0.8814
ENSG00000153233,PTPRR,3,-4.0199,103,1.05094,6,-3.1733,1,-5.1221,30,-0.9165,129,1.45706,122,1.67020,14,-2.0449,17,-1.7461
ENSG00000080371,RAB21,3,-4.7264,103,0.17241,113,0.32511,46,-1.0851,118,0.40026,82,-0.1962,123,0.53872,137,0.64014,76,-0.3096
ENSG00000253719,ATXN7L3B,199,0.30218,103,-0.7384,148,-0.1732,31,-2.5318,312,1.06693,187,0.20400,186,0.21234,69,-1.3452,231,0.54792
ENSG00000166006,KCNC2,3,-4.6932,103,0.26373,13,-2.8783,21,-2.1630,283,2.09604,57,-0.6662,167,1.30572,46,-0.9902,14,-2.7262
ENSG00000139289,PHLDA1,55,-0.2491,103,0.77397,35,-0.9521,106,0.81713,29,-1.2146,28,-1.2883,57,-0.2077,32,-1.0792,142,1.34147
ENSG00000187109,NAP1L1,664,0.69317,103,-2.1941,593,0.50281,775,0.95904,261,-0.8004,302,-0.5744,424,-0.0475,369,-0.2648,442,0.02420
ENSG00000091039,OSBPL8,3,-5.0153,103,-0.0951,94,-0.2431,119,0.13446,111,0.02402,91,-0.2912,133,0.35590,108,-0.0257,200,1.00447
ENSG00000186908,ZDHHC17,3,-4.6894,103,0.26795,121,0.53075,127,0.61472,144,0.83164,79,-0.1579,86,-0.0169,55,-0.7297,67,-0.4052
ENSG00000067798,NAV3,211,1.56358,103,0.30703,49,-0.8559,109,0.40420,28,-1.6638,121,0.57282,86,0.01477,43,-1.0369,14,-2.6693
ENSG00000067715,SYT1,187,-2.5972,743,-0.5284,154,-2.8835,222,-2.3460,1548,0.65588,1385,0.46903,2223,1.58054,691,-0.6415,1014,-0.0383
ENSG00000058272,PPP1R12A,3,-4.8036,103,0.13960,99,0.07142,187,1.14653,67,-0.5282,113,0.29815,100,0.10995,82,-0.2312,89,-0.0929
ENSG00000139220,PPFIA2,3,-5.1092,103,-0.1981,33,-1.9087,83,-0.5376,129,0.15758,125,0.11384,214,1.20495,138,0.27265,125,0.11030
ENSG00000072041,SLC6A15,36,-1.5067,103,0.10604,19,-2.4622,30,-1.7646,135,0.54656,139,0.60193,207,1.58301,70,-0.4986,18,-2.5162
ENSG00000070961,ATP2B1,276,-0.4106,103,-1.9037,108,-1.8308,231,-0.6885,102,-1.9200,469,0.43892,670,1.25516,199,-0.9183,755,1.26334
ENSG00000133639,BTG1,103,-0.7133,955,3.66830,108,-0.6424,107,-0.6532,25,-2.8033,65,-1.4165,50,-1.9365,59,-1.5447,105,-0.6774
ENSG00000102189,EEA1,4,-4.1256,103,0.67715,90,0.45086,113,0.83806,83,0.32951,27,-1.3929,69,0.01956,79,0.24012,43,-0.7014
ENSG00000173598,NUDT4,3,-4.0603,103,1.00220,42,-0.4422,87,0.71751,5,-3.5531,116,1.21919,94,0.98538,13,-2.1443,6,-3.3522
ENSG00000177889,UBE2N,3,-5.6518,103,-0.7821,95,-0.8980,64,-1.5017,306,0.98021,288,0.87430,236,0.62399,148,-0.2236,219,0.41546
ENSG00000198015,MRPL42,3,-4.5014,103,0.48232,89,0.24977,157,1.21252,108,0.56269,24,-1.7736,62,-0.3763,68,-0.1780,89,0.23880
ENSG00000184752,NDUFA12,132,-0.1549,103,-0.5397,145,0.00364,54,-1.5175,244,0.85676,177,0.31690,177,0.37097,114,-0.3867,129,-0.1868
ENSG00000028203,VEZT,97,-0.9908,1107,3.77424,59,-1.7250,132,-0.5148,67,-1.5376,96,-1.0013,80,-1.3880,52,-1.9028,61,-1.6728
ENSG00000111142,METAP2,388,2.00076,103,-0.3164,148,0.26674,224,0.95751,47,-1.5195,95,-0.4484,57,-1.3052,73,-0.8468,65,-1.0116
